Tiempo, Distancia, Error, setPoint, Control
27445,3.03,46.97,50.00,93.85
27457,3.43,46.57,50.00,93.85
27469,2.60,47.40,50.00,93.85
27481,3.03,46.97,50.00,93.85
27493,3.03,46.97,50.00,93.95
27505,2.55,47.45,50.00,93.95
27517,2.97,47.03,50.00,93.95
27529,3.38,46.62,50.00,93.95
27541,3.38,46.62,50.00,93.95
27553,3.31,46.69,50.00,93.95
27565,2.50,47.50,50.00,93.95
27577,2.91,47.09,50.00,93.95
27589,2.91,47.09,50.00,93.95
27601,2.50,47.50,50.00,95.00
27613,2.91,47.09,50.00,95.00
27625,2.91,47.09,50.00,95.00
27637,2.91,47.09,50.00,95.00
27649,2.91,47.09,50.00,95.00
27661,2.84,47.16,50.00,95.00
27673,2.91,47.09,50.00,95.00
27685,2.50,47.50,50.00,95.00
27697,2.96,47.04,50.00,95.00
27709,2.97,47.03,50.00,94.05
27721,2.96,47.04,50.00,94.05
27733,2.96,47.04,50.00,94.05
27745,3.03,46.97,50.00,94.05
27757,3.03,46.97,50.00,94.05
27769,3.03,46.97,50.00,94.05
27781,3.50,46.50,50.00,94.05
27793,2.67,47.33,50.00,94.05
27805,3.08,46.92,50.00,94.05
27817,2.67,47.33,50.00,94.66
27829,3.08,46.92,50.00,94.66
27841,3.08,46.92,50.00,94.66
27853,3.08,46.92,50.00,94.66
27865,3.08,46.92,50.00,94.66
27877,2.67,47.33,50.00,94.66
27889,3.08,46.92,50.00,94.66
27901,2.67,47.33,50.00,94.66
27913,3.09,46.91,50.00,94.66
27925,2.67,47.33,50.00,94.66
27937,2.67,47.33,50.00,94.66
27949,3.09,46.91,50.00,94.66
27961,3.08,46.92,50.00,94.66
27973,2.67,47.33,50.00,94.66
27985,2.62,47.38,50.00,94.66
27997,3.03,46.97,50.00,94.66
28009,3.03,46.97,50.00,94.66
28021,3.03,46.97,50.00,94.66
28033,3.43,46.57,50.00,93.13
28045,3.03,46.97,50.00,93.13
28057,2.96,47.04,50.00,93.13
28069,2.96,47.04,50.00,93.13
28081,2.96,47.04,50.00,93.13
28093,2.55,47.45,50.00,93.13
28105,2.96,47.04,50.00,93.13
28117,2.96,47.04,50.00,93.13
28129,2.96,47.04,50.00,93.13
28141,2.55,47.45,50.00,94.90
28153,2.96,47.04,50.00,94.90
28165,2.96,47.04,50.00,94.90
28177,2.96,47.04,50.00,94.90
28189,2.96,47.04,50.00,94.90
28201,2.96,47.04,50.00,94.90
28213,2.96,47.04,50.00,94.90
28225,2.96,47.04,50.00,94.90
28237,2.96,47.04,50.00,94.90
28249,3.38,46.62,50.00,93.24
28261,2.96,47.04,50.00,93.24
28273,2.55,47.45,50.00,93.24
28285,2.96,47.04,50.00,93.24
28297,2.97,47.03,50.00,93.24
28309,2.96,47.04,50.00,93.24
28321,2.96,47.04,50.00,93.24
28333,2.96,47.04,50.00,93.24
28345,2.96,47.04,50.00,93.24
28357,2.96,47.04,50.00,94.09
28369,2.96,47.04,50.00,94.09
28381,2.96,47.04,50.00,94.09
28393,2.55,47.45,50.00,94.09
28405,2.55,47.45,50.00,94.09
28417,3.38,46.62,50.00,94.09
28429,3.38,46.62,50.00,94.09
28441,2.91,47.09,50.00,94.09
28453,2.96,47.04,50.00,94.09
28465,3.08,46.92,50.00,93.85
28477,2.96,47.04,50.00,93.85
28489,2.96,47.04,50.00,93.85
28501,2.97,47.03,50.00,93.85
28513,2.96,47.04,50.00,93.85
28525,2.96,47.04,50.00,93.85
28537,3.38,46.62,50.00,93.85
28549,2.96,47.04,50.00,93.85
28561,2.96,47.04,50.00,93.85
28573,3.38,46.62,50.00,93.24
28585,3.38,46.62,50.00,93.24
28597,3.38,46.62,50.00,93.24
28609,2.97,47.03,50.00,93.24
28621,2.96,47.04,50.00,93.24
28633,2.97,47.03,50.00,93.24
28645,2.97,47.03,50.00,93.24
28657,3.03,46.97,50.00,93.24
28669,2.97,47.03,50.00,93.24
28681,3.03,46.97,50.00,93.95
28693,2.62,47.38,50.00,93.95
28705,3.03,46.97,50.00,93.95
28717,3.03,46.97,50.00,93.95
28729,3.03,46.97,50.00,93.95
28741,2.62,47.38,50.00,93.95
28753,2.62,47.38,50.00,93.95
28765,3.03,46.97,50.00,93.95
28777,2.62,47.38,50.00,93.95
28789,3.03,46.97,50.00,93.95
28801,3.03,46.97,50.00,93.95
28813,3.03,46.97,50.00,93.95
28825,3.03,46.97,50.00,93.95
28837,3.03,46.97,50.00,93.95
28849,3.03,46.97,50.00,93.95
28861,2.62,47.38,50.00,93.95
28873,3.03,46.97,50.00,93.95
28885,3.03,46.97,50.00,93.95
28897,2.62,47.38,50.00,94.77
28909,3.03,46.97,50.00,94.77
28921,3.03,46.97,50.00,94.77
28933,2.62,47.38,50.00,94.77
28945,3.03,46.97,50.00,94.77
28957,3.03,46.97,50.00,94.77
28969,3.03,46.97,50.00,94.77
28981,3.03,46.97,50.00,94.77
28993,3.03,46.97,50.00,94.77
29005,3.03,46.97,50.00,93.95
29017,2.62,47.38,50.00,93.95
29029,3.03,46.97,50.00,93.95
29041,2.62,47.38,50.00,93.95
29053,2.60,47.40,50.00,93.95
29065,3.03,46.97,50.00,93.95
29077,3.03,46.97,50.00,93.95
29089,3.03,46.97,50.00,93.95
29101,3.03,46.97,50.00,93.95
29113,2.97,47.03,50.00,94.05
29125,2.97,47.03,50.00,94.05
29137,2.97,47.03,50.00,94.05
29149,2.97,47.03,50.00,94.05
29161,2.97,47.03,50.00,94.05
29173,2.97,47.03,50.00,94.05
29185,3.45,46.55,50.00,94.05
29197,3.43,46.57,50.00,94.05
29209,2.62,47.38,50.00,94.05
29221,3.03,46.97,50.00,93.95
29233,3.03,46.97,50.00,93.95
29245,3.03,46.97,50.00,93.95
29257,3.03,46.97,50.00,93.95
29269,2.96,47.04,50.00,93.95
29281,2.96,47.04,50.00,93.95
29293,2.97,47.03,50.00,93.95
29305,2.55,47.45,50.00,93.95
29317,2.96,47.04,50.00,93.95
29329,2.96,47.04,50.00,94.09
29341,2.96,47.04,50.00,94.09
29353,2.96,47.04,50.00,94.09
29365,2.96,47.04,50.00,94.09
29377,2.96,47.04,50.00,94.09
29389,2.96,47.04,50.00,94.09
29401,2.96,47.04,50.00,94.09
29413,3.38,46.62,50.00,94.09
29425,3.38,46.62,50.00,94.09
29437,2.91,47.09,50.00,94.19
29449,3.38,46.62,50.00,94.19
29461,2.97,47.03,50.00,94.19
29473,3.38,46.62,50.00,94.19
29485,2.97,47.03,50.00,94.19
29497,2.97,47.03,50.00,94.19
29509,2.96,47.04,50.00,94.19
29521,2.96,47.04,50.00,94.19
29533,2.55,47.45,50.00,94.19
29545,2.97,47.03,50.00,94.05
29557,2.96,47.04,50.00,94.05
29569,2.97,47.03,50.00,94.05
29581,2.96,47.04,50.00,94.05
29593,2.96,47.04,50.00,94.05
29605,2.96,47.04,50.00,94.05
29617,3.43,46.57,50.00,94.05
29629,2.97,47.03,50.00,94.05
29641,2.96,47.04,50.00,94.05
29653,2.97,47.03,50.00,94.05
29665,2.55,47.45,50.00,94.05
29677,2.96,47.04,50.00,94.05
29689,2.96,47.04,50.00,94.05
29701,3.43,46.57,50.00,94.05
29713,3.43,46.57,50.00,94.05
29725,3.43,46.57,50.00,94.05
29737,3.03,46.97,50.00,94.05
29749,3.45,46.55,50.00,94.05
29761,3.43,46.57,50.00,93.13
29773,3.03,46.97,50.00,93.13
29785,3.03,46.97,50.00,93.13
29797,3.03,46.97,50.00,93.13
29809,2.97,47.03,50.00,93.13
29821,3.03,46.97,50.00,93.13
29833,2.97,47.03,50.00,93.13
29845,2.96,47.04,50.00,93.13
29857,2.96,47.04,50.00,93.13
29869,2.96,47.04,50.00,94.09
29881,2.96,47.04,50.00,94.09
29893,2.96,47.04,50.00,94.09
29905,2.97,47.03,50.00,94.09
29917,2.96,47.04,50.00,94.09
29929,2.96,47.04,50.00,94.09
29941,2.96,47.04,50.00,94.09
29953,2.96,47.04,50.00,94.09
29965,2.96,47.04,50.00,94.09
29977,2.96,47.04,50.00,94.09
29989,2.96,47.04,50.00,94.09
30001,2.96,47.04,50.00,94.09
30013,2.96,47.04,50.00,94.09
30025,2.96,47.04,50.00,94.09
30037,2.96,47.04,50.00,94.09
30049,3.38,46.62,50.00,94.09
30061,3.38,46.62,50.00,94.09
30073,2.97,47.03,50.00,94.09
30085,3.38,46.62,50.00,93.24
30097,3.38,46.62,50.00,93.24
30109,2.97,47.03,50.00,93.24
30121,2.91,47.09,50.00,93.24
30133,2.91,47.09,50.00,93.24
30145,2.50,47.50,50.00,93.24
30157,2.91,47.09,50.00,93.24
30169,2.86,47.14,50.00,93.24
30181,2.91,47.09,50.00,93.24
30193,2.91,47.09,50.00,94.19
30205,2.91,47.09,50.00,94.19
30217,2.91,47.09,50.00,94.19
30229,2.91,47.09,50.00,94.19
30241,2.91,47.09,50.00,94.19
30253,2.91,47.09,50.00,94.19
30265,2.91,47.09,50.00,94.19
30277,2.50,47.50,50.00,94.19
30289,2.50,47.50,50.00,94.19
30301,2.50,47.50,50.00,95.00
30313,2.91,47.09,50.00,95.00
30325,2.91,47.09,50.00,95.00
30337,2.91,47.09,50.00,95.00
30349,2.91,47.09,50.00,95.00
30361,2.91,47.09,50.00,95.00
30373,2.48,47.52,50.00,95.00
30385,2.91,47.09,50.00,95.00
30397,2.96,47.04,50.00,95.00
30409,2.96,47.04,50.00,94.09
30421,2.96,47.04,50.00,94.09
30433,2.55,47.45,50.00,94.09
30445,3.03,46.97,50.00,94.09
30457,2.62,47.38,50.00,94.09
30469,2.62,47.38,50.00,94.09
30481,3.03,46.97,50.00,94.09
30493,3.08,46.92,50.00,94.09
30505,3.09,46.91,50.00,94.09
30517,3.08,46.92,50.00,93.85
30529,3.08,46.92,50.00,93.85
30541,2.67,47.33,50.00,93.85
30553,2.67,47.33,50.00,93.85
30565,3.08,46.92,50.00,93.85
30577,2.67,47.33,50.00,93.85
30589,3.08,46.92,50.00,93.85
30601,3.08,46.92,50.00,93.85
30613,3.08,46.92,50.00,93.85
30625,3.08,46.92,50.00,93.85
30637,2.67,47.33,50.00,93.85
30649,3.08,46.92,50.00,93.85
30661,2.67,47.33,50.00,93.85
30673,3.08,46.92,50.00,93.85
30685,3.08,46.92,50.00,93.85
30697,2.67,47.33,50.00,93.85
30709,3.08,46.92,50.00,93.85
30721,3.08,46.92,50.00,93.85
30733,3.08,46.92,50.00,93.85
30745,3.03,46.97,50.00,93.85
30757,3.03,46.97,50.00,93.85
30769,3.08,46.92,50.00,93.85
30781,3.03,46.97,50.00,93.85
30793,3.43,46.57,50.00,93.85
30805,3.03,46.97,50.00,93.85
30817,3.03,46.97,50.00,93.85
30829,2.62,47.38,50.00,93.85
30841,3.03,46.97,50.00,93.95
30853,3.08,46.92,50.00,93.95
30865,2.60,47.40,50.00,93.95
30877,3.03,46.97,50.00,93.95
30889,3.03,46.97,50.00,93.95
30901,3.03,46.97,50.00,93.95
30913,2.60,47.40,50.00,93.95
30925,3.08,46.92,50.00,93.95
30937,3.08,46.92,50.00,93.95
30949,2.67,47.33,50.00,94.66
30961,3.08,46.92,50.00,94.66
30973,3.08,46.92,50.00,94.66
30985,3.08,46.92,50.00,94.66
30997,2.67,47.33,50.00,94.66
31009,2.67,47.33,50.00,94.66
31021,3.09,46.91,50.00,94.66
31033,2.67,47.33,50.00,94.66
31045,3.08,46.92,50.00,94.66
31057,3.09,46.91,50.00,93.81
31069,2.67,47.33,50.00,93.81
31081,3.09,46.91,50.00,93.81
31093,2.67,47.33,50.00,93.81
31105,3.08,46.92,50.00,93.81
31117,3.03,46.97,50.00,93.81
31129,3.03,46.97,50.00,93.81
31141,3.03,46.97,50.00,93.81
31153,2.62,47.38,50.00,93.81
31165,3.03,46.97,50.00,93.95
31177,3.03,46.97,50.00,93.95
31189,3.43,46.57,50.00,93.95
31201,2.60,47.40,50.00,93.95
31213,2.60,47.40,50.00,93.95
31225,2.60,47.40,50.00,93.95
31237,2.62,47.38,50.00,93.95
31249,3.03,46.97,50.00,93.95
31261,3.03,46.97,50.00,93.95
31273,3.03,46.97,50.00,93.95
31285,2.62,47.38,50.00,93.95
31297,3.03,46.97,50.00,93.95
31309,3.03,46.97,50.00,93.95
31321,3.03,46.97,50.00,93.95
31333,2.62,47.38,50.00,93.95
31345,3.03,46.97,50.00,93.95
31357,2.60,47.40,50.00,93.95
31369,3.03,46.97,50.00,93.95
31381,3.03,46.97,50.00,93.95
31393,3.03,46.97,50.00,93.95
31405,3.08,46.92,50.00,93.95
31417,3.03,46.97,50.00,93.95
31429,3.48,46.52,50.00,93.95
31441,2.60,47.40,50.00,93.95
31453,3.03,46.97,50.00,93.95
31465,2.60,47.40,50.00,93.95
31477,3.03,46.97,50.00,93.95
31489,2.62,47.38,50.00,94.77
31501,3.03,46.97,50.00,94.77
31513,3.03,46.97,50.00,94.77
31525,3.03,46.97,50.00,94.77
31537,3.03,46.97,50.00,94.77
31549,3.03,46.97,50.00,94.77
31561,2.60,47.40,50.00,94.77
31573,2.60,47.40,50.00,94.77
31585,3.03,46.97,50.00,94.77
31597,3.03,46.97,50.00,93.95
31609,3.03,46.97,50.00,93.95
31621,3.03,46.97,50.00,93.95
31633,3.03,46.97,50.00,93.95
31645,3.50,46.50,50.00,93.95
31657,3.03,46.97,50.00,93.95
31669,3.03,46.97,50.00,93.95
31681,3.03,46.97,50.00,93.95
31693,3.03,46.97,50.00,93.95
31705,3.43,46.57,50.00,93.13
31717,3.03,46.97,50.00,93.13
31729,2.60,47.40,50.00,93.13
31741,3.03,46.97,50.00,93.13
31753,3.03,46.97,50.00,93.13
31765,3.03,46.97,50.00,93.13
31777,3.03,46.97,50.00,93.13
31789,3.43,46.57,50.00,93.13
31801,3.03,46.97,50.00,93.13
31813,3.03,46.97,50.00,93.95
31825,3.03,46.97,50.00,93.95
31837,3.03,46.97,50.00,93.95
31849,3.03,46.97,50.00,93.95
31861,3.03,46.97,50.00,93.95
31873,3.03,46.97,50.00,93.95
31885,2.60,47.40,50.00,93.95
31897,2.60,47.40,50.00,93.95
31909,2.62,47.38,50.00,93.95
31921,3.03,46.97,50.00,93.95
31933,2.62,47.38,50.00,93.95
31945,2.62,47.38,50.00,93.95
31957,2.62,47.38,50.00,93.95
31969,3.03,46.97,50.00,93.95
31981,2.62,47.38,50.00,93.95
31993,3.03,46.97,50.00,93.95
32005,3.08,46.92,50.00,93.95
32017,2.67,47.33,50.00,93.95
32029,3.08,46.92,50.00,93.85
32041,3.08,46.92,50.00,93.85
32053,3.08,46.92,50.00,93.85
32065,3.03,46.97,50.00,93.85
32077,3.08,46.92,50.00,93.85
32089,3.08,46.92,50.00,93.85
32101,3.50,46.50,50.00,93.85
32113,3.08,46.92,50.00,93.85
32125,2.67,47.33,50.00,93.85
32137,3.08,46.92,50.00,93.85
32149,3.08,46.92,50.00,93.85
32161,3.08,46.92,50.00,93.85
32173,3.48,46.52,50.00,93.85
32185,3.08,46.92,50.00,93.85
32197,3.48,46.52,50.00,93.85
32209,3.08,46.92,50.00,93.85
32221,3.50,46.50,50.00,93.85
32233,3.08,46.92,50.00,93.85
32245,3.08,46.92,50.00,93.85
32257,2.67,47.33,50.00,93.85
32269,3.08,46.92,50.00,93.85
32281,2.67,47.33,50.00,93.85
32293,2.67,47.33,50.00,93.85
32305,3.08,46.92,50.00,93.85
32317,2.60,47.40,50.00,93.85
32329,3.03,46.97,50.00,93.85
32341,3.03,46.97,50.00,93.85
32353,3.03,46.97,50.00,93.95
32365,3.03,46.97,50.00,93.95
32377,3.45,46.55,50.00,93.95
32389,3.03,46.97,50.00,93.95
32401,2.97,47.03,50.00,93.95
32413,2.97,47.03,50.00,93.95
32425,2.97,47.03,50.00,93.95
32437,3.38,46.62,50.00,93.95
32449,2.97,47.03,50.00,93.95
32461,2.91,47.09,50.00,94.19
32473,2.91,47.09,50.00,94.19
32485,2.91,47.09,50.00,94.19
32497,2.91,47.09,50.00,94.19
32509,2.91,47.09,50.00,94.19
32521,3.38,46.62,50.00,94.19
32533,2.97,47.03,50.00,94.19
32545,2.91,47.09,50.00,94.19
32557,2.91,47.09,50.00,94.19
32569,2.97,47.03,50.00,94.05
32581,2.91,47.09,50.00,94.05
32593,2.91,47.09,50.00,94.05
32605,2.97,47.03,50.00,94.05
32617,2.97,47.03,50.00,94.05
32629,2.50,47.50,50.00,94.05
32641,2.91,47.09,50.00,94.05
32653,3.38,46.62,50.00,94.05
32665,3.38,46.62,50.00,94.05
32677,3.38,46.62,50.00,93.24
32689,2.97,47.03,50.00,93.24
32701,2.96,47.04,50.00,93.24
32713,2.96,47.04,50.00,93.24
32725,2.96,47.04,50.00,93.24
32737,2.96,47.04,50.00,93.24
32749,2.96,47.04,50.00,93.24
32761,2.96,47.04,50.00,93.24
32773,3.38,46.62,50.00,93.24
32785,2.96,47.04,50.00,94.09
32797,2.91,47.09,50.00,94.09
32809,2.91,47.09,50.00,94.09
32821,2.91,47.09,50.00,94.09
32833,3.31,46.69,50.00,94.09
32845,2.91,47.09,50.00,94.09
32857,2.48,47.52,50.00,94.09
32869,2.50,47.50,50.00,94.09
32881,2.48,47.52,50.00,94.09
32893,2.91,47.09,50.00,94.19
32905,2.91,47.09,50.00,94.19
32917,2.91,47.09,50.00,94.19
32929,2.50,47.50,50.00,94.19
32941,2.50,47.50,50.00,94.19
32953,2.91,47.09,50.00,94.19
32965,3.38,46.62,50.00,94.19
32977,2.96,47.04,50.00,94.19
32989,2.96,47.04,50.00,94.19
33001,2.96,47.04,50.00,94.09
33013,2.96,47.04,50.00,94.09
33025,2.96,47.04,50.00,94.09
33037,2.96,47.04,50.00,94.09
33049,3.43,46.57,50.00,94.09
33061,2.96,47.04,50.00,94.09
33073,2.96,47.04,50.00,94.09
33085,2.55,47.45,50.00,94.09
33097,2.96,47.04,50.00,94.09
33109,3.38,46.62,50.00,93.24
33121,2.96,47.04,50.00,93.24
33133,2.96,47.04,50.00,93.24
33145,2.91,47.09,50.00,93.24
33157,2.91,47.09,50.00,93.24
33169,2.96,47.04,50.00,93.24
33181,2.96,47.04,50.00,93.24
33193,2.96,47.04,50.00,93.24
33205,2.96,47.04,50.00,93.24
33217,2.96,47.04,50.00,94.09
33229,2.96,47.04,50.00,94.09
33241,2.96,47.04,50.00,94.09
33253,2.96,47.04,50.00,94.09
33265,2.96,47.04,50.00,94.09
33277,2.55,47.45,50.00,94.09
33289,2.96,47.04,50.00,94.09
33301,2.96,47.04,50.00,94.09
33313,2.96,47.04,50.00,94.09
33325,2.55,47.45,50.00,94.90
33337,2.96,47.04,50.00,94.90
33349,2.96,47.04,50.00,94.90
33361,2.96,47.04,50.00,94.90
33373,2.96,47.04,50.00,94.90
33385,3.43,46.57,50.00,94.90
33397,3.38,46.62,50.00,94.90
33409,3.43,46.57,50.00,94.90
33421,2.97,47.03,50.00,94.90
33433,2.97,47.03,50.00,94.05
33445,2.96,47.04,50.00,94.05
33457,2.55,47.45,50.00,94.05
33469,2.97,47.03,50.00,94.05
33481,2.97,47.03,50.00,94.05
33493,2.97,47.03,50.00,94.05
33505,2.55,47.45,50.00,94.05
33517,2.97,47.03,50.00,94.05
33529,2.97,47.03,50.00,94.05
33541,3.45,46.55,50.00,93.10
33553,2.97,47.03,50.00,93.10
33565,2.97,47.03,50.00,93.10
33577,2.55,47.45,50.00,93.10
33589,2.97,47.03,50.00,93.10
33601,2.55,47.45,50.00,93.10
33613,2.55,47.45,50.00,93.10
33625,2.97,47.03,50.00,93.10
33637,2.55,47.45,50.00,93.10
33649,2.55,47.45,50.00,94.90
33661,2.97,47.03,50.00,94.90
33673,2.55,47.45,50.00,94.90
33685,2.97,47.03,50.00,94.90
33697,3.37,46.63,50.00,94.90
33709,2.96,47.04,50.00,94.90
33721,2.96,47.04,50.00,94.90
33733,2.96,47.04,50.00,94.90
33745,3.03,46.97,50.00,94.90
33757,3.43,46.57,50.00,93.13
33769,3.03,46.97,50.00,93.13
33781,3.03,46.97,50.00,93.13
33793,3.03,46.97,50.00,93.13
33805,3.43,46.57,50.00,93.13
33817,3.43,46.57,50.00,93.13
33829,2.96,47.04,50.00,93.13
33841,2.96,47.04,50.00,93.13
33853,3.38,46.62,50.00,93.13
33865,3.38,46.62,50.00,93.24
33877,2.96,47.04,50.00,93.24
33889,2.96,47.04,50.00,93.24
33901,2.96,47.04,50.00,93.24
33913,2.55,47.45,50.00,93.24
33925,2.96,47.04,50.00,93.24
33937,2.96,47.04,50.00,93.24
33949,2.96,47.04,50.00,93.24
33961,2.96,47.04,50.00,93.24
33973,3.03,46.97,50.00,93.95
33985,3.43,46.57,50.00,93.95
33997,2.96,47.04,50.00,93.95
34009,2.96,47.04,50.00,93.95
34021,3.03,46.97,50.00,93.95
34033,2.96,47.04,50.00,93.95
34045,2.96,47.04,50.00,93.95
34057,2.96,47.04,50.00,93.95
34069,2.55,47.45,50.00,93.95
34081,2.96,47.04,50.00,94.09
34093,2.96,47.04,50.00,94.09
34105,3.43,46.57,50.00,94.09
34117,2.96,47.04,50.00,94.09
34129,2.96,47.04,50.00,94.09
34141,2.60,47.40,50.00,94.09
34153,3.43,46.57,50.00,94.09
34165,3.43,46.57,50.00,94.09
34177,2.96,47.04,50.00,94.09
34189,3.03,46.97,50.00,93.95
34201,2.62,47.38,50.00,93.95
34213,3.03,46.97,50.00,93.95
34225,3.03,46.97,50.00,93.95
34237,3.03,46.97,50.00,93.95
34249,3.03,46.97,50.00,93.95
34261,2.96,47.04,50.00,93.95
34273,3.03,46.97,50.00,93.95
34285,3.03,46.97,50.00,93.95
34297,3.03,46.97,50.00,93.95
34309,3.03,46.97,50.00,93.95
34321,3.03,46.97,50.00,93.95
34333,3.03,46.97,50.00,93.95
34345,3.45,46.55,50.00,93.95
34357,2.62,47.38,50.00,93.95
34369,2.62,47.38,50.00,93.95
34381,3.03,46.97,50.00,93.95
34393,3.03,46.97,50.00,93.95
34405,3.03,46.97,50.00,93.95
34417,2.62,47.38,50.00,93.95
34429,3.03,46.97,50.00,93.95
34441,2.60,47.40,50.00,93.95
34453,3.03,46.97,50.00,93.95
34465,3.03,46.97,50.00,93.95
34477,3.03,46.97,50.00,93.95
34489,3.03,46.97,50.00,93.95
34501,3.03,46.97,50.00,93.95
34513,3.50,46.50,50.00,93.00
34525,3.03,46.97,50.00,93.00
34537,3.08,46.92,50.00,93.00
34549,3.09,46.91,50.00,93.00
34561,3.08,46.92,50.00,93.00
34573,2.67,47.33,50.00,93.00
34585,3.08,46.92,50.00,93.00
34597,3.03,46.97,50.00,93.00
34609,3.03,46.97,50.00,93.00
34621,3.03,46.97,50.00,93.95
34633,3.03,46.97,50.00,93.95
34645,3.08,46.92,50.00,93.95
34657,3.08,46.92,50.00,93.95
34669,3.03,46.97,50.00,93.95
34681,3.03,46.97,50.00,93.95
34693,3.03,46.97,50.00,93.95
34705,3.03,46.97,50.00,93.95
34717,2.62,47.38,50.00,93.95
34729,2.62,47.38,50.00,94.77
34741,3.03,46.97,50.00,94.77
34753,3.50,46.50,50.00,94.77
34765,3.09,46.91,50.00,94.77
34777,3.09,46.91,50.00,94.77
34789,3.09,46.91,50.00,94.77
34801,3.09,46.91,50.00,94.77
34813,3.08,46.92,50.00,94.77
34825,3.08,46.92,50.00,94.77
34837,2.67,47.33,50.00,94.66
34849,2.67,47.33,50.00,94.66
34861,3.55,46.45,50.00,94.66
34873,3.08,46.92,50.00,94.66
34885,2.67,47.33,50.00,94.66
34897,3.08,46.92,50.00,94.66
34909,2.67,47.33,50.00,94.66
34921,2.67,47.33,50.00,94.66
34933,3.08,46.92,50.00,94.66
34945,3.08,46.92,50.00,93.85
34957,2.67,47.33,50.00,93.85
34969,3.08,46.92,50.00,93.85
34981,3.08,46.92,50.00,93.85
34993,3.03,46.97,50.00,93.85
35005,2.62,47.38,50.00,93.85
35017,2.60,47.40,50.00,93.85
35029,2.62,47.38,50.00,93.85
35041,2.60,47.40,50.00,93.85
35053,3.03,46.97,50.00,93.95
35065,3.03,46.97,50.00,93.95
35077,2.60,47.40,50.00,93.95
35089,2.60,47.40,50.00,93.95
35101,2.60,47.40,50.00,93.95
35113,3.03,46.97,50.00,93.95
35125,3.03,46.97,50.00,93.95
35137,2.62,47.38,50.00,93.95
